Order_ID,Customer_ID,Customer_Name,Age,Gender,Email,Phone,City,State,Product_Category,Order_Date,Delivery_Date,Order_Amount,Payment_Status,Source_System,Last_Updated,Data_Quality_Issue,Issue_Description
ORD00123,CUST0672,Ananya Patel,23,Female,ananya.patel123@example.com,9002055403,Bengaluru,Karnataka,Laptop,2025-07-22,2025-07-27,59999,Pending,CRM,2025-07-30 00:00,Clean,No intentional issue
ORD00124,CUST0321,Kavya Jain,26,Female,kavya.jain124@example.com,9323886605,Mumbai,Maharashtra,Tablet,2025-07-16,2025-07-18,59999,Paid,Website,2025-04-26 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00125,CUST0440,Sai Malhotra,44,Female,sai.malhotra125@example.com,9312056676,Delhi,Kerala,Mobile,2025-02-21,2025-02-24,799,Refunded,Mobile App,2025-02-26 00:00,Accuracy,City and State do not match
ORD00123,CUST0672,Ananya Patel,23,Female,ananya.patel123@example.com,9002055403,Bengaluru,Karnataka,Laptop,2025-07-22,2025-07-27,59999,Pending,CRM,2025-07-30 00:00,Uniqueness,Duplicate record intentionally added
ORD00127,CUST0294,Aditya Sharma,55,Male,aditya.sharma127@example.com,9654705623,Hyderabad,Telangana,Monitor,2025-04-21,2025-04-22,499,Refunded,Website,2025-04-26 00:00,Clean,No intentional issue
ORD00128,CUST0251,Sai Iyer,38,Female,sai.iyer128@example.com,9044637717,Lucknow,Uttar Pradesh,Mobile,2025-06-08,2025-06-15,123456789,Pending,CRM,2025-06-15 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00129,CUST0344,Neha Das,64,Female,neha.das129@example.com,9820750434,Bengaluru,Karnataka,Keyboard,2026-02-23,2026-02-28,59999,Paid,Website,2025-03-11 00:00,Timeliness,Order date is in the future
ORD00130,CUST0484,Riya Mehta,64,Male,riya.mehta130@example.com,9391908762,Delhi,Delhi,Router,2025-01-02,2025-01-03,499,Pending,Website,2024-11-28 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00131,CUST0071,Aditya Nair,41,Male,aditya.nair131@example.com,9887304327,Jaipur,Rajasthan,Laptop,2025-04-02,2025-04-06,14999,Paid,Website,2025-01-28 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00132,CUST0711,Amit Jain,52,Male,amit.jain132@example.com,9890687152,Bengaluru,Karnataka,Laptop,2025-07-29,2025-07-30,1499,Failed,Call Center,2025-08-04 00:00,Clean,No intentional issue
ORD00133,CUST0766,Sai Jain,35,Male,sai.jain133@example.com,9001805492,Hyderabad,Telangana,Tablet,2025-09-24,2025-10-01,59999,Failed,Mobile App,2025-10-04 00:00,Clean,No intentional issue
ORD00134,CUST0599,Sneha Jain,65,Female,sneha.jain134@example.com,9114313744,Chennai,Tamil Nadu,Printer,2025-05-20,2025-05-24,,Pending,CRM,2025-05-25 00:00,Completeness,Missing value in Order_Amount
ORD00135,CUST0406,Nikhil Chopra,,Male,nikhil.chopra135@example.com,9562904472,Delhi,Delhi,Keyboard,2025-03-17,2025-03-19,59999,Pending,Call Center,2025-03-21 00:00,Completeness,Missing value in Age
ORD00136,CUST0601,Arjun Sharma,21,Male,arjun.sharma136@example.com,9280094198,Bengaluru,Karnataka,Tablet,2025-07-25,2025-07-31,9999999,Paid,Mobile App,2025-08-04 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00137,CUST0363,Rahul Malhotra,54,Female,,9212806224,Kolkata,West Bengal,Printer,2025-01-16,2025-01-23,39999,Refunded,Call Center,2025-01-24 00:00,Completeness,Missing value in Email
ORD00138,CUST0368,Sneha Reddy,44,Male,sneha.reddy138@example.com,9473532050,,Rajasthan,Tablet,2025-11-19,2025-11-28,499,Refunded,Mobile App,2025-12-03 00:00,Completeness,Missing value in City
ORD00139,CUST0590,Neha Singh,55,Male,neha.singh139@example.com,9873881586,Bengaluru,Karnataka,MOB,2025-05-07,2025-05-11,2499,Paid,CRM,2025-05-12 00:00,Interpretability,Product category is stored as unexplained code
ORD00140,CUST0058,Riya Nair,,Male,riya.nair140@example.com,9225092179,Ahmedabad,Gujarat,Router,2025-06-08,2025-06-11,9999,Paid,Mobile App,2025-06-11 00:00,Completeness,Missing value in Age
ORD00141,CUST0104,Riya Jain,27,Male,riya.jain141@example.com,9339746437,Jaipur,Kerala,Keyboard,2025-02-07,2025-02-13,59999,Refunded,Mobile App,2025-02-17 00:00,Accuracy,City and State do not match
ORD00142,CUST0617,Rahul Kumar,280,Female,rahul.kumar142@example.com,9386614303,Bengaluru,Karnataka,Headphones,2025-01-01,2025-01-11,7999,Paid,Mobile App,2025-01-12 00:00,Accuracy,Age value is outside realistic human range
ORD00143,CUST0396,Meera Sharma,0,Male,meera.sharma143@example.com,9441483387,Delhi,Delhi,Mobile,2025-06-29,2025-07-04,799,Paid,Website,2025-07-04 00:00,Accuracy,Age value is outside realistic human range
ORD00144,CUST0077,Nikhil Sharma,280,Female,nikhil.sharma144@example.com,9580564091,Mumbai,Maharashtra,Mobile,2025-06-25,2025-06-28,7999,Pending,Call Center,2025-07-03 00:00,Accuracy,Age value is outside realistic human range
ORD00145,CUST0563,Amit Rao,44,Female,amit.rao145@example,9813426610,Pune,Maharashtra,Monitor,2025-05-02,2025-05-04,499,Refunded,Website,2025-05-08 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00146,CUST0391,Arjun Patel,43,Female,arjun.patel146@example.com,9342422076,Ahmedabad,Gujarat,Monitor,16/02/25,2025-02-25,7999,Pending,CRM,2025-02-27 00:00,Interpretability,Date format is ambiguous
ORD00147,CUST0242,Kavya Das,55,Male,kavya.das147@example.com,9409759866,Jaipur,Rajasthan,Laptop,2025-07-18,2025-07-27,7999,Refunded,CRM,2025-07-31 00:00,Clean,No intentional issue
ORD00148,CUST0643,Meera Reddy,28,Male,meera.reddy148@example.com,9153780558,Delhi,Delhi,Headphones,2025-01-22,2025-01-29,799,Refunded,Call Center,2025-01-30 00:00,Clean,No intentional issue
ORD00149,CUST0577,Aarav Das,62,Female,aarav.das149@example.com,9778882654,Bombay,Maharashtra,Mouse,2025-03-18,2025-03-21,24999,Paid,Website,2025-03-21 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00075,CUST0243,Isha Patel,37,Male,isha.patel75@example.com,9705385603,Bengaluru,Karnataka,Keyboard,2025-09-18,2025-09-13,799,Pending,Call Center,2025-09-23 00:00,Uniqueness,Duplicate record intentionally added
ORD00151,CUST0383,Kiran Jain,44,Male,kiran.jain151@example.com,9851351880,Delhi,Delhi,Printer,2025-04-19,2025-04-26,59999,Refunded,Website,2025-04-30 00:00,Clean,No intentional issue
ORD00152,CUST0378,Amit Chopra,21,Male,amit.chopra152@example.com,9856103518,HYD,Telangana,Printer,2025-01-26,2025-02-01,59999,Pending,Mobile App,2025-02-03 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00153,CUST0212,Aditya Patel,19,Female,aditya.patel153@example.com,9240770966,Hyderabad,Kerala,Headphones,2025-10-20,2025-10-24,1499,Pending,CRM,2025-10-29 00:00,Accuracy,City and State do not match
ORD00154,CUST0310,Nikhil Jain,63,Female,nikhil.jain154@example.com,9683156836,Kolkata,West Bengal,Mouse,2025-06-28,2025-07-06,2499,paid,Mobile App,2025-07-09 00:00,Consistency,Payment status uses inconsistent label or case
ORD00155,CUST0247,Pooja Verma,39,Female,pooja.verma155@example.com,9888666769,Chennai,Tamil Nadu,Monitor,2025-05-14,2025-05-19,1499,Pending,Mobile App,2025-05-23 00:00,Clean,No intentional issue
ORD00156,CUST0548,Sneha Kumar,65,Male,sneha.kumar156@example.com,9649331652,Lucknow,Uttar Pradesh,Smartwatch,2025-04-08,2025-04-14,123456789,Pending,Call Center,2025-04-19 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00157,CUST0340,Isha Das,29,Female,isha.das157@example.com,12345,Mumbai,Maharashtra,Tablet,2025-07-01,2025-07-05,59999,Failed,Website,2025-07-08 00:00,Believability,Phone number is not plausible
ORD00158,CUST0324,Neha Patel,44,Male,neha.patel158@example.com,9810393042,Bengaluru,Karnataka,Headphones,2025-04-13,2025-04-19,-999,Refunded,Website,2025-04-20 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00159,CUST0547,Aditya Reddy,57,Female,aditya.reddy159@example.com,9130381662,Kolkata,West Bengal,Mouse,2025-08-08,2025-08-16,7999,paid,Mobile App,2025-08-16 00:00,Consistency,Payment status uses inconsistent label or case
ORD00160,CUST0533,Sneha Iyer,,Female,sneha.iyer160@example.com,9538939319,Bengaluru,Karnataka,Mobile,2025-01-24,2025-01-29,2499,Refunded,Call Center,2025-02-03 00:00,Completeness,Missing value in Age
ORD00161,CUST0656,Sai Rao,64,Male,sai.rao161@example.com,9250966064,Lucknow,Uttar Pradesh,Router,2025-03-28,2025-03-30,1,Paid,Call Center,2025-04-02 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00162,CUST0108,Sai Rao,62,Male,sai.rao162@example.com,9562746789,Pune,Maharashtra,MSE,2025-02-21,2025-03-02,2499,Pending,Mobile App,2025-03-05 00:00,Interpretability,Product category is stored as unexplained code
ORD00163,CUST0092,Rahul Sharma,53,Female,rahul.sharma163@example.com,9986105712,Delhi,Delhi,Printer,2025-06-19,2025-06-23,499,Paid,Website,2025-05-16 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00047,CUST0065,Arjun Mehta,32,Female,arjun.mehta47@example.com,9647610091,Hyderabad,Telangana,Smartwatch,2025-10-15,2025-10-21,24999,Pending,Website,2025-10-26 00:00,Uniqueness,Duplicate record intentionally added
ORD00157,CUST0340,Isha Das,29,Female,isha.das157@example.com,12345,Mumbai,Maharashtra,Tablet,2025-07-01,2025-07-05,59999,Failed,Website,2025-07-08 00:00,Uniqueness,Duplicate record intentionally added
ORD00166,CUST0268,Aarav Chopra,61,Male,aarav.chopra166@example.com,9608577298,Ahmedabad,Gujarat,Printer,2025-02-27,2025-03-06,9999,Paid,CRM,2024-12-27 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00021,CUST0152,Pooja Nair,22,Female,pooja.nair21@example.com,9607714195,Kolkata,West Bengal,Smartwatch,2025-04-10,2025-04-17,-999,Refunded,CRM,2025-04-18 00:00,Uniqueness,Duplicate record intentionally added
ORD00168,CUST0670,Meera Gupta,54,Female,meera.gupta168@example.com,9040587968,Mumbai,Maharashtra,PRN,2025-08-17,2025-08-23,799,Refunded,Website,2025-08-28 00:00,Interpretability,Product category is stored as unexplained code
ORD00169,CUST0673,Priya Singh,21,Male,user@,9340603675,Ahmedabad,Gujarat,Keyboard,2025-10-14,2025-10-24,24999,Refunded,Mobile App,2025-10-29 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00170,CUST0221,Pooja Reddy,63,Female,pooja.reddy170@example.com,9477149857,Mumbai,Maharashtra,Monitor,2025-11-09,2025-11-13,1499,Paid,Call Center,2025-09-05 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00171,CUST0593,Sai Gupta,18,Male,sai.gupta171@example.com,9181663846,Jaipur,Rajasthan,Mouse,2025-10-27,2025-11-04,14999,P,Website,2025-11-09 00:00,Consistency,Payment status uses inconsistent label or case
ORD00172,CUST0755,Nikhil Gupta,26,Male,nikhil.gupta172@example.com,999999999999999,Kolkata,West Bengal,Smartwatch,2025-09-20,2025-09-25,59999,Failed,Website,2025-09-30 00:00,Believability,Phone number is not plausible
ORD00042,CUST0307,Nikhil Rao,65,Male,nikhil.rao42@example.com,9907231557,Kolkata,Kerala,Mobile,2025-11-21,2025-11-23,9999,Pending,Website,2025-11-28 00:00,Uniqueness,Duplicate record intentionally added
ORD00174,CUST0105,Nikhil Mehta,34,Male,nikhil.mehta174@example.com,9665263576,Hyderabad,Telangana,Monitor,2025-04-15,2025-04-24,499,Failed,CRM,2025-04-27 00:00,Clean,No intentional issue
ORD00175,CUST0649,Sneha Kumar,0,Female,sneha.kumar175@example.com,9767567921,Jaipur,Rajasthan,Laptop,2025-01-07,2025-01-12,1499,Refunded,CRM,2025-01-13 00:00,Accuracy,Age value is outside realistic human range
ORD00176,CUST0339,Sneha Sharma,45,Female,sneha.sharma176@example.com,9490957683,Jaipur,Rajasthan,Monitor,2025-03-08,2025-03-11,,Failed,Mobile App,2025-03-11 00:00,Completeness,Missing value in Order_Amount
ORD00177,CUST0358,Priya Iyer,32,Male,,9223327598,Jaipur,Rajasthan,Mobile,2025-09-16,2025-09-19,7999,Refunded,CRM,2025-09-19 00:00,Completeness,Missing value in Email
ORD00178,CUST0742,Meera Rao,59,Male,meera.rao178@example.com,9298384081,Hyderabad,Telangana,Keyboard,2025-07-15,2025-07-17,7999,Failed,CRM,2025-07-21 00:00,Clean,No intentional issue
ORD00179,CUST0211,,52,Male,rahul.das179@example.com,9579769714,Mumbai,Maharashtra,Tablet,2025-11-19,2025-11-23,39999,Refunded,Mobile App,2025-11-23 00:00,Completeness,Missing value in Customer_Name
ORD00180,CUST0415,Vivaan Reddy,34,Male,vivaan.reddy180@example.com,9406566757,Lucknow,Uttar Pradesh,Tablet,2025-05-13,2025-05-20,7999,Pending,CRM,2025-05-25 00:00,Consistency,Payment status uses inconsistent label or case
ORD00181,CUST0032,Arjun Patel,61,Female,arjun.patel181@example.com,9451375916,Lucknow,Uttar Pradesh,Mobile,2025-05-25,2025-06-02,7999,Refunded,Mobile App,2025-06-07 00:00,Clean,No intentional issue
ORD00182,CUST0561,Aarav Iyer,53,Male,aarav.iyer182@example.com,9937934651,Mumbai,Maharashtra,LPT,2025-01-03,2025-01-13,24999,Refunded,Website,2025-01-17 00:00,Interpretability,Product category is stored as unexplained code
ORD00183,CUST0069,Amit Verma,29,Male,amit.verma183@example.com,9215936220,Jaipur,Rajasthan,Printer,2025-11-27,2025-12-06,799,payment_done,Website,2025-12-11 00:00,Consistency,Payment status uses inconsistent label or case
ORD00184,CUST0173,Priya Nair,60,Female,priya.nair184@example.com,9022748178,Lucknow,Uttar Pradesh,Headphones,2025-10-17,2025-10-27,4999,Failed,Call Center,2025-08-15 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00185,CUST0078,Isha Verma,29,Male,abc.com,9886857202,Pune,Maharashtra,Headphones,2025-10-03,2025-10-07,2499,Paid,Call Center,2025-10-12 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00124,CUST0321,Kavya Jain,26,Female,kavya.jain124@example.com,9323886605,Mumbai,Maharashtra,Tablet,2025-07-16,2025-07-18,59999,Paid,Website,2025-04-26 00:00,Uniqueness,Duplicate record intentionally added
ORD00187,CUST0212,Ananya Sharma,32,Female,ananya.sharma187@example.com,9573980619,Delhi,Delhi,Mobile,2025-05-16,2025-05-22,1499,Paid,Mobile App,2025-05-27 00:00,Clean,No intentional issue
ORD00188,CUST0258,Kiran Nair,52,Male,kiran.nair188@example.com,9395384465,Kolkata,West Bengal,Mouse,2026-09-22,2026-09-27,39999,Paid,Website,2025-07-21 00:00,Timeliness,Order date is in the future
ORD00189,CUST0339,Kiran Rao,27,Male,kiran.rao189@example.com,9744218005,Bengaluru,Kerala,Keyboard,2025-11-05,2025-11-07,39999,Pending,Website,2025-11-10 00:00,Accuracy,City and State do not match
ORD00190,CUST0578,Vivaan Malhotra,54,Male,vivaan.malhotra190@example.com,9687892644,Hyderabad,Telangana,Headphones,2025-05-13,2025-05-16,14999,Refunded,Website,2025-05-20 00:00,Clean,No intentional issue
ORD00191,CUST0611,Divya Reddy,55,Male,divya.reddy191@example.com,9523128541,Lucknow,Kerala,Router,2025-05-16,2025-05-19,59999,Failed,CRM,2025-05-22 00:00,Accuracy,City and State do not match
ORD00192,CUST0665,Divya Sharma,52,Male,divya.sharma192@example.com,9448649473,Mumbai,Maharashtra,Printer,2026-05-01,2026-05-06,14999,Paid,CRM,2025-03-23 00:00,Timeliness,Order date is in the future
ORD00193,CUST0008,Aditya Patel,56,Female,aditya.patel193@example.com,9328414525,Pune,Maharashtra,Tablet,03/01/25,2025-01-04,24999,Paid,Mobile App,2025-01-08 00:00,Interpretability,Date format is ambiguous
ORD00194,CUST0315,Sneha Das,31,Female,sneha.das194@example.com,9573181279,Jaipur,Rajasthan,Router,2025-09-05,2025-09-08,1,Refunded,CRM,2025-09-10 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00195,CUST0615,Isha Nair,62,Male,isha.nair195@example.com,9402003965,Bengaluru,Karnataka,Mouse,2025-11-22,2025-11-23,799,Pending,CRM,2025-11-26 00:00,Clean,No intentional issue
ORD00196,CUST0523,Rahul Mehta,49,Female,rahul.mehta196@example.com,9521020197,Hyderabad,Telangana,TBL,2025-09-23,2025-09-28,1499,Paid,Mobile App,2025-10-02 00:00,Interpretability,Product category is stored as unexplained code
ORD00197,CUST0284,Riya Rao,51,Male,riya.rao197@example.com,9294401555,Mumbai,Maharashtra,Mobile,2025-10-09,2025-10-14,59999,Failed,Mobile App,2025-10-16 00:00,Clean,No intentional issue
ORD00198,CUST0698,Neha Patel,52,Female,neha.patel198@example.com,9450106962,Ahmedabad,Gujarat,Mouse,2026-10-03,2026-10-08,1499,Failed,Mobile App,2025-10-27 00:00,Timeliness,Order date is in the future
ORD00199,CUST0322,Aarav Jain,150,Male,aarav.jain199@example.com,9382969417,Pune,Maharashtra,Mobile,2025-07-24,2025-07-30,799,Pending,Mobile App,2025-08-02 00:00,Accuracy,Age value is outside realistic human range
ORD00033,CUST0758,Meera Malhotra,46,Female,meera.malhotra33@example.com,9076202514,Lucknow,Uttar Pradesh,Mouse,2025-06-06,2025-06-16,24999,PAID,Call Center,2025-06-20 00:00,Uniqueness,Duplicate record intentionally added
ORD00201,CUST0124,Vivaan Iyer,45,Female,vivaan.iyer201@example.com,9646025362,Jaipur,Rajasthan,Laptop,2025-09-15,2025-09-21,123456789,Pending,Mobile App,2025-09-24 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00190,CUST0578,Vivaan Malhotra,54,Male,vivaan.malhotra190@example.com,9687892644,Hyderabad,Telangana,Headphones,2025-05-13,2025-05-16,14999,Refunded,Website,2025-05-20 00:00,Uniqueness,Duplicate record intentionally added
ORD00203,CUST0308,Sai Gupta,18,Male,sai.gupta203@example.com,9280012280,Kolkata,West Bengal,Printer,2025-03-10,2025-03-19,14999,P,Mobile App,2025-03-22 00:00,Consistency,Payment status uses inconsistent label or case
ORD00204,CUST0590,Isha Iyer,34,Female,isha.iyer204@example.com,9659235740,Hyderabad,Telangana,Mouse,2025-03-04,2025-03-10,39999,Pending,Mobile App,2025-02-10 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00205,CUST0669,Priya Kumar,150,Female,priya.kumar205@example.com,9226248359,Mumbai,Maharashtra,Mobile,2025-03-24,2025-03-30,1499,Failed,Call Center,2025-04-01 00:00,Accuracy,Age value is outside realistic human range
ORD00206,CUST0562,Rohan Mehta,34,Male,rohan.mehta206@example.com,9075916093,DEL,Delhi,Headphones,2025-07-23,2025-07-25,799,Paid,Website,2025-07-28 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00207,CUST0488,Meera Mehta,26,Male,meera.mehta207@example.com,999999999999999,Jaipur,Rajasthan,Headphones,2025-01-15,2025-01-16,39999,Failed,Call Center,2025-01-18 00:00,Believability,Phone number is not plausible
ORD00208,CUST0267,Nikhil Malhotra,40,Female,nikhil.malhotra208@example.com,9105712564,Jaipur,Rajasthan,Tablet,2025-02-15,2025-02-23,2499,payment_done,Call Center,2025-02-26 00:00,Consistency,Payment status uses inconsistent label or case
ORD00209,CUST0256,Nikhil Nair,32,Male,nikhil.nair209@example.com,9173324279,Jaipur,Rajasthan,Keyboard,2025-04-07,2025-04-14,14999,Pending,Mobile App,2025-04-17 00:00,Consistency,Payment status uses inconsistent label or case
ORD00060,CUST0463,Meera Mehta,37,Female,meera.mehta60@example.com,9032690535,Lucknow,Uttar Pradesh,Laptop,2025-06-30,2025-07-09,799,Failed,CRM,2025-04-07 00:00,Uniqueness,Duplicate record intentionally added
ORD00002,CUST0390,Aarav Das,28,Female,aarav.das2@example.com,0000000000,Chennai,Tamil Nadu,Monitor,2025-03-21,2025-03-25,4999,Paid,Mobile App,2025-03-25 00:00,Uniqueness,Duplicate record intentionally added
ORD00212,CUST0097,Arjun Das,63,Male,arjun.das212@example.com,9594633609,Kolkata,West Bengal,Printer,2025-05-07,2025-05-08,1499,P,CRM,2025-05-13 00:00,Consistency,Payment status uses inconsistent label or case
ORD00213,CUST0283,Amit Singh,280,Male,amit.singh213@example.com,9532956617,Mumbai,Maharashtra,Tablet,2025-11-21,2025-11-28,4999,Paid,Website,2025-11-29 00:00,Accuracy,Age value is outside realistic human range
ORD00214,CUST0661,Vivaan Sharma,40,Male,vivaan.sharma214@example.com,999999999999999,Jaipur,Rajasthan,Mobile,2025-03-06,2025-03-14,1499,Failed,Call Center,2025-03-18 00:00,Believability,Phone number is not plausible
ORD00062,CUST0259,Divya Sharma,58,Female,divya.sharma62@example.com,9769835139,Mumbai,Kerala,Keyboard,2025-02-18,2025-02-27,39999,Refunded,Call Center,2025-03-01 00:00,Uniqueness,Duplicate record intentionally added
